VentaID,FechaVenta,ClienteID,EmpleadoID,SucursalID,ProductoID,Cantidad,PrecioUnitario,ImporteTotal,CanalVenta,MedioPago,Moneda,Year,Month
7806,2023-04-28,234,22,2,1251,1,184040,184040,Online,Transferencia,ARS,2023,4
7807,2024-08-29,432,20,1,1066,2,202810,405620,Campo,Tarjeta crédito,ARS,2024,8
7808,2024-11-22,54,57,4,1226,1,305950,305950,Campo,Tarjeta débito,ARS,2024,11
7809,2023-10-09,170,14,1,1188,1,2203280,2203280,Teléfono,Cheque,USD,2023,10
7810,2023-01-23,36,47,1,1187,1,6191670,6191670,Campo,Tarjeta crédito,ARS,2023,1
7811,2023-09-02,322,25,4,1076,4,2458460,9833840,Teléfono,Cheque,ARS,2023,9
7812,2023-03-03,259,35,1,1273,1,346950,346950,Online,Cheque,USD,2023,3
7813,2023-04-24,251,51,1,1149,1,3383770,3383770,Teléfono,Transferencia,ARS,2023,4
7814,2023-12-13,13,19,1,1195,5,374600,1873000,Teléfono,Cheque,USD,2023,12
7815,2023-09-10,159,58,3,1284,1,2568600,2568600,Mostrador,Transferencia,USD,2023,9
7816,2024-01-18,541,2,1,1044,1,5467910,5467910,Teléfono,Cheque,ARS,2024,1
7817,2023-10-06,57,8,2,1170,1,127220,127220,Campo,Transferencia,USD,2023,10
7818,2024-12-15,161,31,3,1094,4,426750,1707000,Campo,Tarjeta crédito,USD,2024,12
7819,2024-12-06,437,40,4,1224,1,122520,122520,Teléfono,Tarjeta débito,ARS,2024,12
7820,2024-03-14,778,43,1,1278,1,446560,446560,Teléfono,Tarjeta débito,USD,2024,3
7821,2023-11-22,230,40,4,1038,1,417860,417860,Online,Transferencia,USD,2023,11
7822,2023-11-29,319,19,1,1270,1,5126900,5126900,Campo,Efectivo,USD,2023,11
7823,2023-12-07,329,4,4,1235,5,120190,600950,Mostrador,Efectivo,ARS,2023,12
7824,2024-09-07,193,51,1,1111,1,23360,23360,Online,Efectivo,USD,2024,9
7825,2023-12-18,108,52,1,1168,1,139150,139150,Online,Transferencia,ARS,2023,12
7826,2024-11-22,357,57,4,1054,2,4753180,9506360,Campo,Efectivo,ARS,2024,11
7827,2024-12-16,352,47,1,1127,1,1889710,1889710,Mostrador,Tarjeta crédito,USD,2024,12
7828,2023-11-17,353,52,1,1275,2,5491540,10983080,Online,Efectivo,ARS,2023,11
7829,2024-03-08,258,5,1,1042,4,167710,670840,Online,Efectivo,ARS,2024,3
7830,2023-04-15,110,41,3,1041,4,30160,120640,Teléfono,Transferencia,USD,2023,4
7831,2023-08-08,130,47,1,1050,1,3822190,3822190,Mostrador,Cheque,USD,2023,8
7832,2023-12-08,123,49,1,1159,1,4562450,4562450,Teléfono,Tarjeta crédito,USD,2023,12
7833,2023-08-15,116,21,1,1201,3,273210,819630,Campo,Tarjeta crédito,ARS,2023,8
7834,2024-11-28,742,34,2,1182,5,1933730,9668650,Teléfono,Cheque,ARS,2024,11
7835,2023-06-23,293,49,1,1181,3,358440,1075320,Online,Cheque,ARS,2023,6
7836,2023-12-19,386,21,1,1166,1,6561570,6561570,Campo,Efectivo,USD,2023,12
7837,2024-04-26,745,51,1,1232,3,35070,105210,Campo,Tarjeta crédito,USD,2024,4
7838,2024-07-29,829,15,1,1206,1,1732910,1732910,Mostrador,Efectivo,USD,2024,7
7839,2023-11-30,234,40,4,1050,4,267120,1068480,Campo,Efectivo,ARS,2023,11
7840,2024-11-26,296,6,4,1146,1,4616920,4616920,Online,Transferencia,USD,2024,11
7841,2024-03-16,703,27,4,1298,2,4835290,9670580,Online,Cheque,ARS,2024,3
7842,2023-12-15,25,51,1,1145,2,3316690,6633380,Mostrador,Cheque,USD,2023,12
7843,2023-03-15,379,27,4,1016,1,340590,340590,Mostrador,Tarjeta débito,ARS,2023,3
7844,2023-12-22,166,5,1,1085,1,219240,219240,Online,Tarjeta débito,USD,2023,12
7845,2024-11-12,805,1,4,1216,1,160960,160960,Mostrador,Efectivo,ARS,2024,11
7846,2024-05-06,210,35,1,1052,1,258800,258800,Campo,Tarjeta débito,ARS,2024,5
7847,2024-11-15,539,45,2,1036,3,217770,653310,Online,Efectivo,ARS,2024,11
7848,2023-12-30,340,14,1,1107,1,402660,402660,Mostrador,Tarjeta crédito,USD,2023,12
7849,2023-05-10,178,19,1,1219,1,383780,383780,Teléfono,Transferencia,ARS,2023,5
7850,2023-01-15,44,27,4,1181,1,218250,218250,Teléfono,Tarjeta débito,ARS,2023,1
7851,2023-11-08,72,33,4,1298,2,2321310,4642620,Mostrador,Efectivo,ARS,2023,11
7852,2024-08-05,900,25,4,1254,5,87260,436300,Online,Tarjeta crédito,USD,2024,8
7853,2024-11-04,508,23,3,1068,4,6535180,26140720,Mostrador,Cheque,USD,2024,11
7854,2023-11-06,222,45,2,1187,1,2715550,2715550,Teléfono,Tarjeta crédito,USD,2023,11
7855,2023-12-30,311,49,1,1124,1,219650,219650,Teléfono,Cheque,ARS,2023,12
7856,2023-12-10,228,33,4,1030,3,240950,722850,Teléfono,Cheque,ARS,2023,12
7857,2023-12-07,329,59,2,1185,5,135440,677200,Mostrador,Efectivo,ARS,2023,12
7858,2023-09-11,233,6,4,1289,5,5963470,29817350,Teléfono,Transferencia,USD,2023,9
7859,2023-05-30,268,5,1,1053,4,274530,1098120,Campo,Tarjeta crédito,USD,2023,5
7860,2023-08-04,398,59,2,1177,1,3439180,3439180,Mostrador,Transferencia,ARS,2023,8
7861,2023-03-02,254,36,4,1133,2,253060,506120,Online,Efectivo,ARS,2023,3
7862,2023-08-06,163,19,1,1077,1,21940,21940,Online,Cheque,ARS,2023,8
7863,2023-01-11,6,32,1,1244,1,92550,92550,Campo,Tarjeta crédito,USD,2023,1
7864,2024-05-20,47,52,1,1060,1,404280,404280,Teléfono,Tarjeta débito,USD,2024,5
7865,2023-11-11,371,6,4,1026,1,413670,413670,Teléfono,Transferencia,ARS,2023,11
7866,2024-12-24,580,16,1,1091,5,292240,1461200,Campo,Efectivo,ARS,2024,12
7867,2023-08-01,254,2,1,1298,1,371380,371380,Mostrador,Tarjeta débito,USD,2023,8
7868,2023-11-19,59,5,1,1164,3,1945770,5837310,Mostrador,Cheque,ARS,2023,11
7869,2023-11-23,393,48,2,1280,2,258120,516240,Online,Efectivo,ARS,2023,11
7870,2023-01-10,119,32,1,1199,2,417830,835660,Online,Transferencia,ARS,2023,1
7871,2024-11-17,698,35,1,1118,5,453270,2266350,Campo,Cheque,ARS,2024,11
7872,2023-02-05,48,38,4,1183,5,133320,666600,Teléfono,Efectivo,ARS,2023,2
7873,2024-12-15,191,6,4,1055,5,108850,544250,Mostrador,Efectivo,USD,2024,12
7874,2024-12-02,265,21,1,1271,5,326460,1632300,Campo,Tarjeta débito,ARS,2024,12
7875,2024-02-09,684,38,4,1005,2,202660,405320,Mostrador,Cheque,USD,2024,2
7876,2024-02-18,558,24,3,1101,1,4262210,4262210,Teléfono,Cheque,ARS,2024,2
7877,2024-06-18,143,51,1,1286,1,293690,293690,Online,Efectivo,ARS,2024,6
7878,2023-12-01,246,16,1,1053,1,5025120,5025120,Campo,Cheque,USD,2023,12
7879,2024-06-11,216,45,2,1218,1,4964440,4964440,Online,Tarjeta crédito,USD,2024,6
7880,2023-02-19,176,5,1,1214,1,5031870,5031870,Mostrador,Tarjeta crédito,ARS,2023,2
7881,2023-03-01,328,5,1,1286,1,1779760,1779760,Online,Efectivo,ARS,2023,3
7882,2023-12-20,384,46,4,1240,1,2842030,2842030,Campo,Cheque,ARS,2023,12
7883,2024-02-24,938,26,2,1214,4,2153770,8615080,Campo,Tarjeta débito,USD,2024,2
7884,2024-12-01,878,24,3,1104,4,398140,1592560,Mostrador,Tarjeta débito,USD,2024,12
7885,2023-04-25,145,5,1,1222,1,2415270,2415270,Campo,Efectivo,ARS,2023,4
7886,2024-11-13,547,26,2,1127,1,5131880,5131880,Mostrador,Tarjeta débito,USD,2024,11
7887,2023-08-19,132,21,1,1007,1,2420310,2420310,Online,Tarjeta crédito,ARS,2023,8
7888,2023-12-03,304,22,2,1189,1,149270,149270,Teléfono,Cheque,ARS,2023,12
7889,2023-11-11,398,33,4,1079,1,259940,259940,Campo,Tarjeta débito,USD,2023,11
7890,2023-12-04,153,46,4,1119,1,128210,128210,Online,Cheque,USD,2023,12
7891,2023-06-15,302,5,1,1026,1,200480,200480,Mostrador,Efectivo,USD,2023,6
7892,2024-01-05,560,57,4,1099,5,2176160,10880800,Teléfono,Transferencia,USD,2024,1
7893,2024-11-07,168,1,4,1097,2,97130,194260,Online,Efectivo,USD,2024,11
7894,2023-12-16,178,44,3,1079,1,3884010,3884010,Mostrador,Efectivo,ARS,2023,12
7895,2023-12-29,263,49,1,1073,4,1782010,7128040,Campo,Tarjeta crédito,USD,2023,12
7896,2024-11-20,607,57,4,1256,1,128410,128410,Mostrador,Efectivo,USD,2024,11
7897,2024-08-14,828,19,1,1231,1,297450,297450,Teléfono,Tarjeta débito,USD,2024,8
7898,2023-12-29,291,33,4,1170,1,5440170,5440170,Online,Efectivo,USD,2023,12
7899,2023-10-10,230,48,2,1103,1,162960,162960,Online,Transferencia,USD,2023,10
7900,2024-11-30,703,32,1,1157,4,316030,1264120,Online,Efectivo,ARS,2024,11
7901,2024-03-25,404,21,1,1222,1,256530,256530,Mostrador,Tarjeta débito,USD,2024,3
7902,2023-08-31,144,5,1,1131,4,282380,1129520,Campo,Efectivo,USD,2023,8
7903,2023-10-23,164,1,4,1099,3,4833650,14500950,Online,Efectivo,ARS,2023,10
7904,2024-11-08,531,20,1,1220,1,175880,175880,Teléfono,Transferencia,USD,2024,11
7905,2023-02-18,386,39,2,1244,5,43610,218050,Online,Tarjeta débito,USD,2023,2
7906,2024-12-29,68,53,4,1259,1,4345990,4345990,Mostrador,Efectivo,USD,2024,12
7907,2023-05-23,98,52,1,1194,1,2684080,2684080,Campo,Cheque,ARS,2023,5
7908,2024-11-06,7,43,1,1150,1,177040,177040,Mostrador,Tarjeta débito,USD,2024,11
7909,2023-12-03,303,18,3,1155,1,43880,43880,Mostrador,Transferencia,ARS,2023,12
7910,2023-12-29,177,39,2,1022,1,87600,87600,Campo,Tarjeta débito,ARS,2023,12
7911,2024-11-29,206,49,1,1116,4,1629320,6517280,Online,Efectivo,ARS,2024,11
7912,2023-12-08,299,30,1,1113,1,280230,280230,Mostrador,Transferencia,ARS,2023,12
7913,2024-02-11,800,60,3,1211,1,2588550,2588550,Mostrador,Tarjeta débito,USD,2024,2
7914,2023-02-24,229,53,4,1024,1,4247290,4247290,Campo,Efectivo,ARS,2023,2
7915,2023-01-03,384,14,1,1283,3,314110,942330,Mostrador,Efectivo,ARS,2023,1
7916,2023-09-26,119,16,1,1292,1,1786430,1786430,Online,Tarjeta débito,USD,2023,9
7917,2024-07-17,270,14,1,1056,2,3495040,6990080,Campo,Transferencia,ARS,2024,7
7918,2023-05-14,81,33,4,1266,4,331310,1325240,Teléfono,Cheque,ARS,2023,5
7919,2023-05-05,160,32,1,1054,1,74220,74220,Campo,Transferencia,USD,2023,5
7920,2023-12-07,188,25,4,1181,2,280350,560700,Teléfono,Efectivo,USD,2023,12
7921,2024-06-11,700,5,1,1108,1,5864510,5864510,Campo,Tarjeta débito,USD,2024,6
7922,2024-08-21,820,1,4,1202,4,3584360,14337440,Mostrador,Cheque,ARS,2024,8
7923,2023-07-15,194,37,3,1202,2,1757550,3515100,Online,Transferencia,USD,2023,7
7924,2023-03-29,260,29,3,1181,5,39820,199100,Online,Tarjeta débito,ARS,2023,3
7925,2024-12-15,488,2,1,1218,5,158110,790550,Online,Cheque,ARS,2024,12
7926,2023-10-13,191,6,4,1243,1,193290,193290,Online,Cheque,ARS,2023,10
7927,2024-11-21,289,47,1,1178,2,240720,481440,Campo,Transferencia,ARS,2024,11
7928,2024-11-24,106,19,1,1061,2,296600,593200,Campo,Tarjeta crédito,USD,2024,11
7929,2024-10-26,641,16,1,1036,3,156620,469860,Online,Transferencia,USD,2024,10
7930,2023-07-05,97,9,4,1046,3,368430,1105290,Online,Tarjeta crédito,ARS,2023,7
7931,2024-11-13,996,53,4,1095,3,244480,733440,Online,Tarjeta crédito,ARS,2024,11
7932,2024-10-22,576,8,2,1079,1,439420,439420,Online,Transferencia,ARS,2024,10
7933,2024-04-16,640,41,3,1044,4,4116050,16464200,Campo,Tarjeta débito,ARS,2024,4
7934,2023-11-17,223,43,1,1062,2,4623750,9247500,Campo,Transferencia,USD,2023,11
7935,2023-10-15,293,46,4,1226,1,1900300,1900300,Online,Transferencia,ARS,2023,10
7936,2023-05-14,382,9,4,1146,1,292930,292930,Teléfono,Transferencia,USD,2023,5
7937,2024-01-12,838,17,3,1269,5,176660,883300,Campo,Transferencia,ARS,2024,1
7938,2024-04-04,903,56,2,1013,5,146450,732250,Teléfono,Cheque,ARS,2024,4
7939,2023-11-23,104,4,4,1025,4,40360,161440,Campo,Efectivo,USD,2023,11
7940,2023-12-25,152,38,4,1261,4,2527930,10111720,Teléfono,Cheque,USD,2023,12
7941,2023-11-24,114,60,3,1128,1,5046420,5046420,Online,Cheque,USD,2023,11
7942,2024-06-04,508,20,1,1039,4,2643340,10573360,Mostrador,Tarjeta crédito,USD,2024,6
7943,2024-12-04,964,31,3,1157,1,5200850,5200850,Online,Efectivo,USD,2024,12
7944,2023-06-29,55,18,3,1185,3,4976950,14930850,Online,Efectivo,USD,2023,6
7945,2023-11-29,121,2,1,1174,3,53420,160260,Mostrador,Cheque,ARS,2023,11
7946,2023-06-04,217,21,1,1186,1,136450,136450,Mostrador,Cheque,USD,2023,6
7947,2024-05-17,635,5,1,1281,1,424740,424740,Mostrador,Efectivo,ARS,2024,5
7948,2024-09-08,3,41,3,1074,1,169250,169250,Mostrador,Cheque,ARS,2024,9
7949,2024-12-13,92,14,1,1295,2,6233610,12467220,Teléfono,Tarjeta crédito,ARS,2024,12
7950,2023-11-01,164,21,1,1016,3,267730,803190,Mostrador,Tarjeta débito,USD,2023,11
7951,2024-12-18,441,9,4,1188,1,109760,109760,Online,Efectivo,ARS,2024,12
7952,2023-03-11,119,28,2,1172,1,230220,230220,Mostrador,Cheque,USD,2023,3
7953,2024-04-23,432,30,1,1186,1,4138500,4138500,Online,Tarjeta débito,ARS,2024,4
7954,2023-03-04,397,35,1,1032,5,104440,522200,Campo,Transferencia,ARS,2023,3
7955,2024-12-02,61,27,4,1063,1,57940,57940,Teléfono,Efectivo,ARS,2024,12
7956,2024-02-03,726,38,4,1128,3,4786210,14358630,Mostrador,Tarjeta débito,USD,2024,2
7957,2024-07-05,473,43,1,1085,1,311940,311940,Mostrador,Transferencia,ARS,2024,7
7958,2024-11-15,247,27,4,1017,2,1515040,3030080,Online,Tarjeta débito,ARS,2024,11
7959,2023-06-14,235,2,1,1189,1,2685830,2685830,Mostrador,Tarjeta débito,ARS,2023,6
7960,2023-02-12,357,1,4,1135,1,118820,118820,Online,Cheque,USD,2023,2
7961,2024-11-28,372,51,1,1026,1,3361440,3361440,Teléfono,Tarjeta crédito,ARS,2024,11
7962,2023-11-11,289,21,1,1131,5,2516650,12583250,Mostrador,Tarjeta débito,USD,2023,11
7963,2023-05-22,78,32,1,1039,1,3791650,3791650,Teléfono,Transferencia,ARS,2023,5
7964,2023-12-23,24,2,1,1193,2,6144410,12288820,Mostrador,Transferencia,ARS,2023,12
7965,2024-04-18,406,54,2,1163,1,68420,68420,Online,Tarjeta débito,ARS,2024,4
7966,2023-02-03,308,4,4,1053,1,377250,377250,Teléfono,Cheque,ARS,2023,2
7967,2023-10-29,101,9,4,1174,3,309250,927750,Campo,Tarjeta crédito,ARS,2023,10
7968,2023-02-05,372,30,1,1196,1,122200,122200,Mostrador,Tarjeta débito,USD,2023,2
7969,2023-12-10,251,20,1,1211,4,263270,1053080,Campo,Cheque,ARS,2023,12
7970,2024-12-03,635,47,1,1278,1,271400,271400,Mostrador,Efectivo,ARS,2024,12
7971,2024-12-27,215,47,1,1188,1,206420,206420,Mostrador,Tarjeta débito,USD,2024,12
7972,2024-05-30,262,41,3,1249,2,5167810,10335620,Teléfono,Tarjeta débito,USD,2024,5
7973,2023-06-27,332,20,1,1258,1,4456710,4456710,Campo,Transferencia,ARS,2023,6
7974,2024-12-06,346,46,4,1214,1,2066530,2066530,Online,Cheque,ARS,2024,12
7975,2024-01-19,413,54,2,1214,1,66050,66050,Teléfono,Transferencia,USD,2024,1
7976,2023-06-18,123,20,1,1029,1,138990,138990,Mostrador,Tarjeta débito,USD,2023,6
7977,2024-12-10,764,28,2,1171,5,27130,135650,Campo,Tarjeta débito,USD,2024,12
7978,2024-10-09,320,2,1,1122,5,2148940,10744700,Mostrador,Efectivo,USD,2024,10
7979,2024-09-11,910,16,1,1159,1,332600,332600,Teléfono,Cheque,ARS,2024,9
7980,2024-08-17,337,33,4,1086,1,2107630,2107630,Teléfono,Efectivo,ARS,2024,8
7981,2023-08-08,158,56,2,1218,2,3068880,6137760,Online,Transferencia,ARS,2023,8
7982,2023-08-20,327,43,1,1004,5,87260,436300,Online,Transferencia,ARS,2023,8
7983,2024-07-26,661,27,4,1002,5,358350,1791750,Campo,Tarjeta débito,USD,2024,7
7984,2023-08-30,65,51,1,1133,3,2382730,7148190,Online,Transferencia,USD,2023,8
7985,2023-12-15,369,27,4,1218,4,57040,228160,Teléfono,Tarjeta débito,ARS,2023,12
7986,2024-11-02,870,8,2,1079,3,2818610,8455830,Teléfono,Tarjeta crédito,USD,2024,11
7987,2024-11-02,4,7,2,1147,1,123090,123090,Online,Transferencia,ARS,2024,11
7988,2023-12-19,174,9,4,1166,1,3642100,3642100,Campo,Tarjeta crédito,ARS,2023,12
7989,2024-11-05,648,33,4,1068,4,236680,946720,Online,Tarjeta crédito,ARS,2024,11
7990,2024-11-17,914,49,1,1238,5,186220,931100,Online,Tarjeta crédito,USD,2024,11
7991,2024-06-19,756,2,1,1104,2,264130,528260,Online,Efectivo,USD,2024,6
7992,2023-09-08,60,53,4,1276,4,416370,1665480,Campo,Tarjeta crédito,USD,2023,9
7993,2023-10-28,45,5,1,1204,5,2322200,11611000,Mostrador,Efectivo,ARS,2023,10
7994,2023-11-11,72,39,2,1053,5,216880,1084400,Campo,Tarjeta crédito,USD,2023,11
7995,2023-05-09,95,13,4,1107,1,87760,87760,Mostrador,Transferencia,ARS,2023,5
7996,2023-10-27,31,18,3,1055,3,2843310,8529930,Mostrador,Cheque,USD,2023,10
7997,2023-08-18,156,46,4,1246,1,412400,412400,Teléfono,Tarjeta crédito,USD,2023,8
7998,2023-12-19,376,33,4,1164,3,3779070,11337210,Mostrador,Transferencia,ARS,2023,12
7999,2024-12-06,752,46,4,1015,4,3620570,14482280,Teléfono,Efectivo,USD,2024,12
8000,2023-04-25,64,36,4,1001,1,120690,120690,Campo,Tarjeta crédito,USD,2023,4
8001,2024-08-30,421,50,3,1137,1,322800,322800,Teléfono,Transferencia,USD,2024,8
8002,2024-07-24,323,21,1,1151,5,382360,1911800,Online,Transferencia,USD,2024,7
8003,2023-04-16,109,56,2,1180,3,3534760,10604280,Campo,Tarjeta débito,USD,2023,4
8004,2024-12-10,463,57,4,1232,3,336430,1009290,Campo,Cheque,USD,2024,12
8005,2024-03-16,580,1,4,1188,1,4843750,4843750,Mostrador,Cheque,ARS,2024,3
8006,2023-11-24,35,49,1,1018,4,298730,1194920,Teléfono,Tarjeta crédito,USD,2023,11
8007,2024-10-08,251,35,1,1225,1,136230,136230,Campo,Efectivo,ARS,2024,10
8008,2023-10-10,354,9,4,1105,1,315390,315390,Teléfono,Cheque,USD,2023,10
8009,2024-07-31,510,17,3,1206,1,148260,148260,Mostrador,Tarjeta débito,ARS,2024,7
8010,2023-02-13,36,47,1,1186,1,378200,378200,Campo,Cheque,USD,2023,2
8011,2024-11-17,441,18,3,1065,5,82900,414500,Mostrador,Transferencia,ARS,2024,11
8012,2023-12-17,132,57,4,1103,1,32090,32090,Campo,Cheque,USD,2023,12
8013,2024-05-30,817,25,4,1207,1,407850,407850,Campo,Transferencia,ARS,2024,5
8014,2023-08-31,222,57,4,1229,1,162340,162340,Mostrador,Efectivo,ARS,2023,8
8015,2024-07-13,679,14,1,1069,1,4374550,4374550,Campo,Transferencia,USD,2024,7
8016,2024-10-26,274,46,4,1142,1,3849550,3849550,Campo,Tarjeta débito,ARS,2024,10
8017,2023-12-24,60,8,2,1206,4,4552290,18209160,Online,Tarjeta débito,ARS,2023,12
8018,2024-05-09,342,4,4,1174,1,4207750,4207750,Campo,Transferencia,USD,2024,5
8019,2023-12-20,394,51,1,1197,3,3466070,10398210,Online,Cheque,USD,2023,12
8020,2024-12-02,113,20,1,1258,1,2437390,2437390,Mostrador,Cheque,USD,2024,12
8021,2023-12-31,221,28,2,1202,5,5178040,25890200,Online,Tarjeta débito,ARS,2023,12
8022,2024-11-18,791,43,1,1197,2,65560,131120,Teléfono,Efectivo,ARS,2024,11
8023,2024-11-07,68,38,4,1228,3,2596000,7788000,Teléfono,Transferencia,ARS,2024,11
8024,2023-12-07,315,1,4,1271,1,379280,379280,Teléfono,Cheque,USD,2023,12
8025,2023-09-10,346,46,4,1199,1,333190,333190,Campo,Transferencia,USD,2023,9
8026,2023-12-06,263,13,4,1164,1,1779760,1779760,Campo,Transferencia,ARS,2023,12
8027,2024-11-14,781,55,2,1015,2,6261920,12523840,Campo,Efectivo,USD,2024,11
8028,2023-09-07,131,1,4,1286,1,1605100,1605100,Online,Tarjeta crédito,ARS,2023,9
8029,2024-01-28,424,36,4,1039,1,383070,383070,Campo,Efectivo,ARS,2024,1
8030,2024-11-08,267,33,4,1216,2,164300,328600,Mostrador,Transferencia,ARS,2024,11
8031,2023-11-21,208,26,2,1035,1,403830,403830,Teléfono,Tarjeta crédito,USD,2023,11
8032,2024-06-05,212,37,3,1069,1,1741020,1741020,Online,Cheque,ARS,2024,6
8033,2023-09-27,51,1,4,1212,4,286690,1146760,Campo,Cheque,ARS,2023,9
8034,2023-04-30,288,35,1,1046,1,209970,209970,Online,Tarjeta crédito,USD,2023,4
8035,2024-11-05,425,33,4,1248,1,42740,42740,Campo,Tarjeta crédito,ARS,2024,11
8036,2023-04-19,42,13,4,1085,2,380220,760440,Online,Tarjeta débito,ARS,2023,4
8037,2023-10-25,247,7,2,1048,1,4321570,4321570,Campo,Transferencia,ARS,2023,10
8038,2024-11-22,934,4,4,1231,5,4527950,22639750,Teléfono,Efectivo,USD,2024,11
8039,2023-11-20,195,13,4,1067,2,342040,684080,Online,Tarjeta débito,USD,2023,11
8040,2024-12-24,244,24,3,1089,1,134640,134640,Campo,Tarjeta crédito,USD,2024,12
8041,2024-12-26,712,55,2,1219,3,147170,441510,Online,Cheque,USD,2024,12
8042,2023-10-22,358,38,4,1052,1,173630,173630,Teléfono,Cheque,ARS,2023,10
8043,2023-02-14,121,45,2,1022,2,2060970,4121940,Campo,Tarjeta débito,ARS,2023,2
8044,2024-08-13,1000,47,1,1099,3,410160,1230480,Mostrador,Cheque,ARS,2024,8
8045,2023-12-18,334,36,4,1131,2,2456120,4912240,Mostrador,Transferencia,USD,2023,12
8046,2023-04-21,328,4,4,1088,1,5725930,5725930,Campo,Tarjeta crédito,ARS,2023,4
8047,2024-08-16,715,27,4,1136,1,4452070,4452070,Teléfono,Transferencia,USD,2024,8
8048,2023-02-04,106,32,1,1039,1,232590,232590,Campo,Tarjeta débito,USD,2023,2
8049,2024-11-26,762,16,1,1018,1,5018000,5018000,Mostrador,Tarjeta débito,ARS,2024,11
8050,2023-06-02,375,6,4,1105,3,3803840,11411520,Teléfono,Tarjeta débito,ARS,2023,6
8051,2023-05-20,289,52,1,1146,1,63390,63390,Online,Tarjeta débito,ARS,2023,5
8052,2023-07-12,79,38,4,1285,2,5368500,10737000,Mostrador,Efectivo,USD,2023,7
8053,2024-12-21,165,57,4,1224,3,3562170,10686510,Online,Cheque,ARS,2024,12
8054,2024-07-31,846,33,4,1117,3,4980560,14941680,Campo,Tarjeta crédito,ARS,2024,7
8055,2024-11-07,631,52,1,1001,1,4674820,4674820,Teléfono,Efectivo,USD,2024,11
8056,2023-12-04,57,4,4,1117,1,189610,189610,Online,Efectivo,ARS,2023,12
8057,2023-11-17,188,9,4,1026,2,3950810,7901620,Teléfono,Tarjeta débito,ARS,2023,11
8058,2023-09-15,52,47,1,1012,1,5210100,5210100,Teléfono,Cheque,USD,2023,9
8059,2023-12-26,72,43,1,1294,1,200610,200610,Campo,Transferencia,USD,2023,12
8060,2024-02-27,753,16,1,1143,1,200480,200480,Teléfono,Tarjeta débito,USD,2024,2
8061,2024-05-25,324,16,1,1169,4,177660,710640,Teléfono,Transferencia,ARS,2024,5
8062,2023-10-10,100,9,4,1053,1,74230,74230,Online,Tarjeta crédito,ARS,2023,10
8063,2024-12-17,338,6,4,1269,2,103410,206820,Campo,Tarjeta crédito,USD,2024,12
8064,2023-07-06,155,6,4,1248,2,2160580,4321160,Teléfono,Tarjeta débito,USD,2023,7
8065,2024-12-22,59,17,3,1128,2,160100,320200,Mostrador,Tarjeta débito,ARS,2024,12
8066,2023-01-17,275,46,4,1076,3,63170,189510,Online,Tarjeta crédito,ARS,2023,1
8067,2023-12-26,259,32,1,1269,3,2924730,8774190,Mostrador,Tarjeta crédito,ARS,2023,12
8068,2023-11-16,201,53,4,1146,4,45190,180760,Mostrador,Cheque,ARS,2023,11
8069,2023-12-18,295,18,3,1048,1,3926530,3926530,Teléfono,Efectivo,ARS,2023,12
8070,2024-03-19,322,53,4,1199,5,390890,1954450,Mostrador,Efectivo,USD,2024,3
8071,2023-12-14,329,1,4,1071,2,124260,248520,Online,Tarjeta débito,USD,2023,12
8072,2023-12-08,390,40,4,1092,4,3334810,13339240,Mostrador,Efectivo,USD,2023,12
8073,2024-09-12,998,9,4,1209,2,267730,535460,Teléfono,Efectivo,USD,2024,9
8074,2024-07-23,284,38,4,1109,4,81810,327240,Campo,Tarjeta crédito,USD,2024,7
8075,2024-11-16,176,49,1,1167,1,4983510,4983510,Teléfono,Tarjeta débito,USD,2024,11
8076,2023-10-02,98,38,4,1048,3,2896400,8689200,Mostrador,Cheque,ARS,2023,10
8077,2024-04-30,349,18,3,1029,1,443410,443410,Teléfono,Cheque,USD,2024,4
8078,2024-04-03,432,47,1,1176,5,165450,827250,Online,Cheque,USD,2024,4
8079,2023-11-26,182,52,1,1019,1,232970,232970,Teléfono,Tarjeta débito,USD,2023,11
8080,2023-12-28,382,4,4,1047,5,153710,768550,Mostrador,Tarjeta crédito,ARS,2023,12
8081,2023-11-11,272,32,1,1133,1,173630,173630,Online,Tarjeta débito,USD,2023,11
8082,2023-06-05,35,28,2,1060,1,2721970,2721970,Teléfono,Cheque,ARS,2023,6
8083,2023-08-23,331,40,4,1176,1,3297010,3297010,Online,Tarjeta crédito,USD,2023,8
8084,2023-04-26,363,36,4,1255,1,95110,95110,Online,Efectivo,ARS,2023,4
8085,2024-07-20,599,6,4,1229,5,73980,369900,Teléfono,Efectivo,ARS,2024,7
8086,2024-06-25,158,22,2,1147,1,368600,368600,Teléfono,Cheque,USD,2024,6
8087,2024-12-18,432,30,1,1298,2,3455140,6910280,Online,Tarjeta crédito,USD,2024,12
8088,2024-09-09,325,52,1,1103,1,2097980,2097980,Campo,Tarjeta débito,USD,2024,9
8089,2023-02-27,116,47,1,1239,1,1663640,1663640,Teléfono,Tarjeta débito,ARS,2023,2
8090,2024-11-30,520,14,1,1201,1,5769900,5769900,Teléfono,Efectivo,ARS,2024,11
8091,2024-11-24,619,9,4,1188,4,146450,585800,Online,Tarjeta crédito,USD,2024,11
8092,2023-12-16,107,12,3,1119,3,236680,710040,Mostrador,Transferencia,USD,2023,12
8093,2024-04-04,626,52,1,1226,1,5621470,5621470,Campo,Tarjeta crédito,ARS,2024,4
